0.000000000000000000e+00;-1.599778516057586586e+00
1.000000000000000000e+00;-1.504540420819491686e+00
2.000000000000000000e+00;-6.759689922480625057e-01
3.000000000000000000e+00;6.967582804792105122e-01
4.000000000000000000e+00;2.990310077519371390e-01
5.000000000000000000e+00;-5.426356589147296461e-01
6.000000000000000000e+00;2.557364341085269999e+00
7.000000000000000000e+00;-1.825968992248062861e+00
8.000000000000000000e+00;2.924031007751937139e+00
9.000000000000000000e+00;-3.863138198342692675e-01
1.000000000000000000e+01;7.217915590008594506e-02
1.100000000000000000e+01;-2.075968992248062861e+00
1.200000000000000000e+01;1.718148654810761400e+00
1.300000000000000000e+01;2.840310077519365706e-01
1.400000000000000000e+01;-4.093023255813967864e-01
1.500000000000000000e+01;1.440160040010001197e+00
1.600000000000000000e+01;-1.147397563676634036e+00
1.700000000000000000e+01;-4.605843768634478863e-01
1.800000000000000000e+01;1.010987529491067960e+00
1.900000000000000000e+01;-3.959689922480631452e-01
2.000000000000000000e+01;-1.193616051071591855e+00
2.100000000000000000e+01;1.231723315444245515e+00
2.200000000000000000e+01;2.590697674418603214e+00
2.300000000000000000e+01;-2.257787174066244518e+00
2.400000000000000000e+01;-1.575968992248062861e+00
2.500000000000000000e+01;-1.593023255813967864e-01
2.600000000000000000e+01;1.495459579180508314e+00
2.700000000000000000e+01;1.368475452196381781e+00
2.800000000000000000e+01;-7.601795185638522412e-01
2.900000000000000000e+01;-1.444390044879641621e+00
3.000000000000000000e+01;-2.075968992248062861e+00
3.100000000000000000e+01;-4.396053558844261744e-01
3.200000000000000000e+01;1.906976744186046346e-01
3.300000000000000000e+01;2.573643410852710645e-01
3.400000000000000000e+01;1.424031007751937139e+00
3.500000000000000000e+01;-7.596899224806286099e-02
3.600000000000000000e+01;8.684754521963817808e-01
3.700000000000000000e+01;-2.875968992248062683e+00
3.800000000000000000e+01;-3.075968992248062861e+00
3.900000000000000000e+01;-2.075968992248062861e+00
4.000000000000000000e+01;-7.601795185638522412e-01
4.100000000000000000e+01;1.098752949106795995e-02
4.200000000000000000e+01;-1.959689922480620794e-01
4.300000000000000000e+01;2.924031007751937139e+00
4.400000000000000000e+01;9.069767441860321355e-02
4.500000000000000000e+01;-7.596899224806286099e-02
4.600000000000000000e+01;-7.596899224806286099e-02
4.700000000000000000e+01;1.236531007751937139e+00
4.800000000000000000e+01;-1.631524547803618219e+00
4.900000000000000000e+01;-1.675968992248062506e+00
5.000000000000000000e+01;-1.314064230343300999e+00
5.100000000000000000e+01;2.590697674418603214e+00
5.200000000000000000e+01;-2.775968992248063039e+00
5.300000000000000000e+01;-1.152892069171139511e+00
5.400000000000000000e+01;1.196758280479210512e+00
5.500000000000000000e+01;1.674031007751937139e+00
5.600000000000000000e+01;3.240310077519374943e-01
5.700000000000000000e+01;2.111531007751937139e+00
5.800000000000000000e+01;5.240310077519367837e-01
5.900000000000000000e+01;1.524031007751936784e+00
6.000000000000000000e+01;-2.520413436692507503e+00
6.100000000000000000e+01;-1.530514446793517003e+00
6.200000000000000000e+01;-1.964857881136952145e+00
6.300000000000000000e+01;-3.075968992248062861e+00
6.400000000000000000e+01;-3.259689922480628610e-01
6.500000000000000000e+01;1.524031007751936784e+00
6.600000000000000000e+01;3.424031007751937139e+00
6.700000000000000000e+01;2.924031007751937139e+00
6.800000000000000000e+01;2.573643410852710645e-01
6.900000000000000000e+01;1.924031007751937139e+00
7.000000000000000000e+01;2.924031007751937139e+00
7.100000000000000000e+01;9.240310077519371390e-01
7.200000000000000000e+01;-7.596899224806286099e-02
7.300000000000000000e+01;9.240310077519371390e-01
7.400000000000000000e+01;2.924031007751937139e+00
7.500000000000000000e+01;2.924031007751937139e+00
7.600000000000000000e+01;9.240310077519371390e-01
7.700000000000000000e+01;2.924031007751937139e+00
7.800000000000000000e+01;-4.093023255813967864e-01
7.900000000000000000e+01;-2.825968992248062861e+00
8.000000000000000000e+01;-2.759689922480621505e-01
8.100000000000000000e+01;-7.596899224806286099e-02
8.200000000000000000e+01;-1.542635658914729646e+00
8.300000000000000000e+01;-5.075968992248062861e+00
8.400000000000000000e+01;-2.134792521659827358e+00
8.600000000000000000e+01;-1.861683277962348448e+00
8.700000000000000000e+01;1.424031007751937139e+00
8.800000000000000000e+01;1.240310077519364285e-01
8.900000000000000000e+01;2.317233154442455145e-01
9.000000000000000000e+01;1.090697674418603214e+00
9.100000000000000000e+01;5.240310077519367837e-01
9.400000000000000000e+01;-1.075968992248062861e+00
9.500000000000000000e+01;-1.894150810429881204e+00
9.600000000000000000e+01;6.323643410852710645e-01
9.700000000000000000e+01;1.924031007751937139e+00
9.800000000000000000e+01;1.924031007751937139e+00
9.900000000000000000e+01;-7.596899224806286099e-02
1.000000000000000000e+02;9.240310077519371390e-01
1.010000000000000000e+02;-3.075968992248062861e+00
1.020000000000000000e+02;2.924031007751937139e+00
1.030000000000000000e+02;3.924031007751937139e+00
1.040000000000000000e+02;2.924031007751937139e+00
1.060000000000000000e+02;3.924031007751937139e+00
1.070000000000000000e+02;1.924031007751937139e+00
